Class,Method Name,Arg/Ret/Var,Variable Name,Inferred Type,Original Type,Exact (E) / Up to Parameter (P) / Got Type (T) / None (N),Solution Source,Source Code
[s]Ronin::Script,load_from,Ret,"",Ronin::Script::Testable,Script,T,Twin,"def Script.load_from(path)
      path = File.expand_path(path)
      script = ObjectLoader.load_objects(path).find do |obj|
        obj.class < Script
      end

      unless script
        raise(""No cacheable object defined in #{path.dump}"")
      end

      script.instance_variable_set('@script_loaded',true)
      script.script_path = Path.new(
        :path => path,
        :timestamp => File.mtime(path),
        :class_name => script.class.to_s
      )

      return script
    end"
Ronin::Script::ClassMethods,short_name,Ret,"",String,String,E,Constraints,"def short_name
        @short_name ||= RDL.type_cast(self.name, ""String"").split('::').last
      end"
Ronin::Script::ClassMethods,load_from,Arg,path,String,String,E,Twin,"def load_from(path)
        load_object(path)
      end"
Ronin::Script::ClassMethods,load_from,Ret,"",Ronin::Script::Testable,Script,T,Twin,"def load_from(path)
        load_object(path)
      end"
Ronin::Script::ClassMethods,load_all,Arg,attributes,"?Hash<:import, { flag: { { [s]Ronin::UI::CLI::Command#option arg: options }#[] call_ret: ret }, usage: { { [s]Ronin::UI::CLI::Command#option arg: options }#[] call_ret: ret } }>",Hash,P,Constraints,"def load_all(attributes={})
        resources = RDL.type_cast(all(attributes), ""Array<Ronin::Script::InstanceMethods>"")
        resources.each { |resource| resource.load_script! }

        return resources
      end"
Ronin::Script::ClassMethods,load_first,Arg,attributes,"?Hash<:import, { flag: { { [s]Ronin::UI::CLI::Command#option arg: options }#[] call_ret: ret }, usage: { { [s]Ronin::UI::CLI::Command#option arg: options }#[] call_ret: ret } }>",Hash,P,Constraints,"def load_first(attributes={})
        if (resource = first(attributes))
          RDL.type_cast(resource, ""Ronin::Script::InstanceMethods"").load_script!
        end

        return resource
      end"
Ronin::Script::ClassMethods,load_first,Ret,"",Ronin::Script::Testable,Cacheable,T,Twin,"def load_first(attributes={})
        if (resource = first(attributes))
          RDL.type_cast(resource, ""Ronin::Script::InstanceMethods"").load_script!
        end

        return resource
      end"
Ronin::Script::InstanceMethods,script_loaded?,Ret,"",(false or true),(false or true),E,Constraints,"def script_loaded?
        @script_loaded == true
      end"
Ronin::Script::InstanceMethods,prepared_for_cache?,Ret,"",(false or true),(false or true),E,Constraints,"def prepared_for_cache?
        @cache_prepared == true
      end"
Ronin::Script::InstanceMethods,cached?,Ret,"",String,(false or true),T,Twin,"def cached?
        (saved? && self.script_path)
      end"
Ronin::Script::InstanceMethods,run,Arg,arguments,*{ Ronin::Script::InstanceMethods#run arg: arguments },Array,N,,"def run(*arguments)
      end"
Ronin::Script::InstanceMethods,inspect,Ret,"",String,String,E,Constraints,"def inspect
        body = []

        RDL.type_cast(self.attributes, ""Hash<String, String>"").each do |name,value|
          body << ""#{name}: #{value.inspect}""
        end

        param_pairs = []

        RDL.type_cast(self.params, ""Hash<String, Ronin::URLQueryParam>"").each do |name,param|
          param_pairs << ""#{name}: #{param.value.inspect}""
        end

        body << ""params: {#{param_pairs.join(', ')}}""

        return ""#<#{self.class}: #{body.join(', ')}>""
      end"
Ronin::Script::InstanceMethods,cache,Ret,"",(false or true),(false or true),E,Constraints,"def cache
        if (block_given? && !(cached? || prepared_for_cache?))
          @cache_prepared = true

          yield
          return true
        end

        return false
      end"
Ronin::Script::Testable,test!,Ret,"",(false or true),(false or true),E,Constraints,"def test!
        print_info ""Testing #{RDL.type_cast(self.class, ""Ronin::Script::ClassMethods"").short_name} ...""

        @test_blocks.each { |block| block.call() }

        print_info ""#{RDL.type_cast(self.class, ""Ronin::Script::ClassMethods"").short_name} tested!""
        return true
      end"
Ronin::Script::Testable,flunk,Arg,message,String,String,E,Constraints,"def flunk(message)
        raise(TestFailed,message)
      end"
Ronin::Script::Testable,test,Ret,"",Ronin::Script::Testable,Script,T,Constraints,"def test(&block)
        @test_blocks << block
        return self
      end"
Ronin::Script::Testable,test?,Arg,message,String,String,E,Constraints,"def test?(message,&block)
        test { flunk(message) unless block.call() }
      end"
Ronin::Script::Testable,test?,Ret,"",Ronin::Script::Testable,(false or true),T,Constraints,"def test?(message,&block)
        test { flunk(message) unless block.call() }
      end"
Ronin::Script::Testable,test_equal,Arg,name,(String or Symbol),Symbol,E,Constraints,"def test_equal(name,expected_value,message=nil)
        name = name.to_sym

        test do
          actual_value = RDL.type_cast(self.send(name), ""Object"")
          message ||= ""#{name} (#{actual_value.inspect}) must equal #{expected_value.inspect}""

          flunk(message) unless actual_value == expected_value
        end
      end"
Ronin::Script::Testable,test_equal,Arg,expected_value,String,Object,E,Twin,"def test_equal(name,expected_value,message=nil)
        name = name.to_sym

        test do
          actual_value = RDL.type_cast(self.send(name), ""Object"")
          message ||= ""#{name} (#{actual_value.inspect}) must equal #{expected_value.inspect}""

          flunk(message) unless actual_value == expected_value
        end
      end"
Ronin::Script::Testable,test_equal,Arg,message,?String,String,E,Constraints,"def test_equal(name,expected_value,message=nil)
        name = name.to_sym

        test do
          actual_value = RDL.type_cast(self.send(name), ""Object"")
          message ||= ""#{name} (#{actual_value.inspect}) must equal #{expected_value.inspect}""

          flunk(message) unless actual_value == expected_value
        end
      end"
Ronin::Script::Testable,test_equal,Ret,"",Ronin::Script::Testable,(false or true),T,Constraints,"def test_equal(name,expected_value,message=nil)
        name = name.to_sym

        test do
          actual_value = RDL.type_cast(self.send(name), ""Object"")
          message ||= ""#{name} (#{actual_value.inspect}) must equal #{expected_value.inspect}""

          flunk(message) unless actual_value == expected_value
        end
      end"
Ronin::Script::Testable,test_not_equal,Arg,name,(String or Symbol),Symbol,E,Constraints,"def test_not_equal(name,unexpected_value,message=nil)
        name = name.to_sym

        test do
          actual_value = RDL.type_cast(self.send(name), ""Object"")
          message ||= ""#{name} (#{actual_value.inspect}) cannot equal #{unexpected_value.inspect}""

          flunk(message) unless actual_value != unexpected_value
        end
      end"
Ronin::Script::Testable,test_not_equal,Arg,unexpected_value,String,Object,E,Twin,"def test_not_equal(name,unexpected_value,message=nil)
        name = name.to_sym

        test do
          actual_value = RDL.type_cast(self.send(name), ""Object"")
          message ||= ""#{name} (#{actual_value.inspect}) cannot equal #{unexpected_value.inspect}""

          flunk(message) unless actual_value != unexpected_value
        end
      end"
Ronin::Script::Testable,test_not_equal,Arg,message,?String,String,E,Constraints,"def test_not_equal(name,unexpected_value,message=nil)
        name = name.to_sym

        test do
          actual_value = RDL.type_cast(self.send(name), ""Object"")
          message ||= ""#{name} (#{actual_value.inspect}) cannot equal #{unexpected_value.inspect}""

          flunk(message) unless actual_value != unexpected_value
        end
      end"
Ronin::Script::Testable,test_not_equal,Ret,"",Ronin::Script::Testable,(false or true),T,Constraints,"def test_not_equal(name,unexpected_value,message=nil)
        name = name.to_sym

        test do
          actual_value = RDL.type_cast(self.send(name), ""Object"")
          message ||= ""#{name} (#{actual_value.inspect}) cannot equal #{unexpected_value.inspect}""

          flunk(message) unless actual_value != unexpected_value
        end
      end"
Ronin::Script::Testable,test_set,Arg,name,(String or Symbol),Symbol,E,Constraints,"def test_set(name,message=nil)
        name = name.to_sym

        test do
          actual_value = RDL.type_cast(self.send(name), ""Object"")
          message ||= ""#{name} is not set""

          blank = if actual_value.respond_to?(:empty?)
                    actual_value.empty?
                  else
                    actual_value.nil?
                  end

          flunk(message) if blank
        end
      end"
Ronin::Script::Testable,test_set,Arg,message,?String,String,E,Constraints,"def test_set(name,message=nil)
        name = name.to_sym

        test do
          actual_value = RDL.type_cast(self.send(name), ""Object"")
          message ||= ""#{name} is not set""

          blank = if actual_value.respond_to?(:empty?)
                    actual_value.empty?
                  else
                    actual_value.nil?
                  end

          flunk(message) if blank
        end
      end"
Ronin::Script::Testable,test_set,Ret,"",Ronin::Script::Testable,(false or true),T,Constraints,"def test_set(name,message=nil)
        name = name.to_sym

        test do
          actual_value = RDL.type_cast(self.send(name), ""Object"")
          message ||= ""#{name} is not set""

          blank = if actual_value.respond_to?(:empty?)
                    actual_value.empty?
                  else
                    actual_value.nil?
                  end

          flunk(message) if blank
        end
      end"
Ronin::Script::Testable,test_match,Arg,name,(String or Symbol),Symbol,E,Constraints,"def test_match(name,pattern,message=nil)
        name = name.to_sym

        test do
          actual_value = RDL.type_cast(self.send(name), ""String"")
          message ||= ""#{name} (#{actual_value.inspect}) must match #{pattern.inspect}""

          flunk(message) unless actual_value.match(pattern)
        end
      end"
Ronin::Script::Testable,test_match,Arg,pattern,(Regexp or String),(Regexp or String),E,Constraints,"def test_match(name,pattern,message=nil)
        name = name.to_sym

        test do
          actual_value = RDL.type_cast(self.send(name), ""String"")
          message ||= ""#{name} (#{actual_value.inspect}) must match #{pattern.inspect}""

          flunk(message) unless actual_value.match(pattern)
        end
      end"
Ronin::Script::Testable,test_match,Arg,message,?String,String,E,Constraints,"def test_match(name,pattern,message=nil)
        name = name.to_sym

        test do
          actual_value = RDL.type_cast(self.send(name), ""String"")
          message ||= ""#{name} (#{actual_value.inspect}) must match #{pattern.inspect}""

          flunk(message) unless actual_value.match(pattern)
        end
      end"
Ronin::Script::Testable,test_match,Ret,"",Ronin::Script::Testable,(false or true),T,Constraints,"def test_match(name,pattern,message=nil)
        name = name.to_sym

        test do
          actual_value = RDL.type_cast(self.send(name), ""String"")
          message ||= ""#{name} (#{actual_value.inspect}) must match #{pattern.inspect}""

          flunk(message) unless actual_value.match(pattern)
        end
      end"
Ronin::Script::Testable,test_no_match,Arg,name,(String or Symbol),Symbol,E,Constraints,"def test_no_match(name,pattern,message=nil)
        name = name.to_sym

        test do
          actual_value = RDL.type_cast(self.send(name), ""String"")
          message ||= ""#{name} (#{actual_value.inspect}) cannot match #{pattern.inspect}""

          flunk(message) unless !actual_value.match(pattern)
        end
      end"
Ronin::Script::Testable,test_no_match,Arg,pattern,(Regexp or String),(Regexp or String),E,Constraints,"def test_no_match(name,pattern,message=nil)
        name = name.to_sym

        test do
          actual_value = RDL.type_cast(self.send(name), ""String"")
          message ||= ""#{name} (#{actual_value.inspect}) cannot match #{pattern.inspect}""

          flunk(message) unless !actual_value.match(pattern)
        end
      end"
Ronin::Script::Testable,test_no_match,Arg,message,?String,String,E,Constraints,"def test_no_match(name,pattern,message=nil)
        name = name.to_sym

        test do
          actual_value = RDL.type_cast(self.send(name), ""String"")
          message ||= ""#{name} (#{actual_value.inspect}) cannot match #{pattern.inspect}""

          flunk(message) unless !actual_value.match(pattern)
        end
      end"
Ronin::Script::Testable,test_no_match,Ret,"",Ronin::Script::Testable,(false or true),T,Constraints,"def test_no_match(name,pattern,message=nil)
        name = name.to_sym

        test do
          actual_value = RDL.type_cast(self.send(name), ""String"")
          message ||= ""#{name} (#{actual_value.inspect}) cannot match #{pattern.inspect}""

          flunk(message) unless !actual_value.match(pattern)
        end
      end"
Ronin::Script::Testable,test_in,Arg,name,(String or Symbol),Symbol,E,Constraints,"def test_in(name,expected_values,message=nil)
        name = name.to_sym

        test do
          actual_value = RDL.type_cast(self.send(name), ""String"")
          message ||= ""#{name} (#{actual_value.inspect}) must be one of #{expected_values.inspect}""

          flunk(message) unless expected_values.include?(actual_value)
        end
      end"
Ronin::Script::Testable,test_in,Arg,expected_values,Array<:import>,String,T,Constraints,"def test_in(name,expected_values,message=nil)
        name = name.to_sym

        test do
          actual_value = RDL.type_cast(self.send(name), ""String"")
          message ||= ""#{name} (#{actual_value.inspect}) must be one of #{expected_values.inspect}""

          flunk(message) unless expected_values.include?(actual_value)
        end
      end"
Ronin::Script::Testable,test_in,Ret,"",Ronin::Script::Testable,(false or true),T,Constraints,"def test_in(name,expected_values,message=nil)
        name = name.to_sym

        test do
          actual_value = RDL.type_cast(self.send(name), ""String"")
          message ||= ""#{name} (#{actual_value.inspect}) must be one of #{expected_values.inspect}""

          flunk(message) unless expected_values.include?(actual_value)
        end
      end"
Ronin::Script::Testable,test_not_in,Arg,name,(String or Symbol),Symbol,E,Constraints,"def test_not_in(name,unexpected_values,message=nil)
        name = name.to_sym

        test do
          actual_value = RDL.type_cast(self.send(name), ""String"")
          message ||= ""#{name} (#{actual_value.inspect}) cannot be one of #{unexpected_values.inspect}""

          flunk(message) unless !unexpected_values.include?(actual_value)
        end
      end"
Ronin::Script::Testable,test_not_in,Arg,unexpected_values,Array<:import>,String,T,Constraints,"def test_not_in(name,unexpected_values,message=nil)
        name = name.to_sym

        test do
          actual_value = RDL.type_cast(self.send(name), ""String"")
          message ||= ""#{name} (#{actual_value.inspect}) cannot be one of #{unexpected_values.inspect}""

          flunk(message) unless !unexpected_values.include?(actual_value)
        end
      end"
Ronin::Script::Testable,test_not_in,Ret,"",Ronin::Script::Testable,(false or true),T,Constraints,"def test_not_in(name,unexpected_values,message=nil)
        name = name.to_sym

        test do
          actual_value = RDL.type_cast(self.send(name), ""String"")
          message ||= ""#{name} (#{actual_value.inspect}) cannot be one of #{unexpected_values.inspect}""

          flunk(message) unless !unexpected_values.include?(actual_value)
        end
      end"
[s]Ronin::UI::CLI::ClassCommand,class_name,Arg,name,?String,Symbol,E,Constraints,"def self.class_name(name=nil)
          if name then @class_name = name.to_sym
          else         @class_name ||= self.name.split('::').last.to_sym
          end
        end"
[s]Ronin::UI::CLI::ClassCommand,class_name,Ret,"",Symbol,Symbol,E,Constraints,"def self.class_name(name=nil)
          if name then @class_name = name.to_sym
          else         @class_name ||= self.name.split('::').last.to_sym
          end
        end"
[s]Ronin::UI::CLI::ClassCommand,command_class,Ret,"",String,Class,T,Constraints,"def self.command_class
          @command_class ||= class_namespace.const_get(class_name)
        end"
Ronin::UI::CLI::ClassCommand,option_parser,Ret,"",OptionParser,OptionParser,E,Constraints,"def option_parser
          super do |opts|
            @object.each_param do |param|
              Parameters::Options.define(opts,param)
            end

            yield opts if block_given?
          end
        end"
[s]Ronin::UI::CLI,commands,Ret,"",{ [s]Ronin::UI::CLI#commands ret: ret },Hash,N,,"def CLI.commands
        if @commands.empty?
          commands_dir = File.join('lib',Commands.namespace_root)

          Installation.each_file_in(commands_dir,'rb') do |path|
            # remove the .rb file extension
            name = path.chomp('.rb')

            # replace any file separators with a ':', to mimic the
            # naming convention of Rake/Thor.
            name.tr!(File::SEPARATOR,':')

            @commands << name
          end
        end

        return @commands.sort
      end"
[s]Ronin::UI::CLI,command,Arg,name,String,(String or Symbol),E,Twin,"def CLI.command(name)
        name = name.to_s
        path = name.tr(':','/')

        unless (command = Commands.require_const(path))
          raise(UnknownCommand,""unable to load the command #{name.dump}"",caller)
        end

        unless command.respond_to?(:start)
          raise(UnknownCommand,""command #{name.dump} must provide a 'start' method"",caller)
        end

        return command
      end"
[s]Ronin::UI::CLI,command,Ret,"",{ [s]Ronin::UI::CLI#command ret: ret },Command,N,,"def CLI.command(name)
        name = name.to_s
        path = name.tr(':','/')

        unless (command = Commands.require_const(path))
          raise(UnknownCommand,""unable to load the command #{name.dump}"",caller)
        end

        unless command.respond_to?(:start)
          raise(UnknownCommand,""command #{name.dump} must provide a 'start' method"",caller)
        end

        return command
      end"
[s]Ronin::UI::CLI,start,Arg,argv,?Array<String>,Array,P,Constraints,"def CLI.start(argv=ARGV)
        name = argv.first

        # run the default command if an option or no arguments were given
        if (name.nil? || name[0,1] == '-')
          name = DEFAULT_COMMAND
        else
          argv = argv[1..-1]
        end

        begin
          CLI.command(name).start(argv)
        rescue UnknownCommand => e
          $stderr.puts e.message
          exit -1
        end

        return true
      end"
[s]Ronin::UI::CLI,start,Ret,"",(false or true),(false or true),E,Constraints,"def CLI.start(argv=ARGV)
        name = argv.first

        # run the default command if an option or no arguments were given
        if (name.nil? || name[0,1] == '-')
          name = DEFAULT_COMMAND
        else
          argv = argv[1..-1]
        end

        begin
          CLI.command(name).start(argv)
        rescue UnknownCommand => e
          $stderr.puts e.message
          exit -1
        end

        return true
      end"
Ronin::UI::CLI::Command,initialize,Arg,options,"?Hash<:import, { flag: { { [s]Ronin::UI::CLI::Command#option arg: options }#[] call_ret: ret }, usage: { { [s]Ronin::UI::CLI::Command#option arg: options }#[] call_ret: ret } }>","Hash<Symbol, Object>",P,Constraints,"def initialize(options={})
          super()

          initialize_params(options)
        end"
Ronin::UI::CLI::Command,initialize,Ret,"",self,self,E,,"def initialize(options={})
          super()

          initialize_params(options)
        end"
[s]Ronin::UI::CLI::Command,start,Arg,argv,?Array<String>,Array<String>,E,Constraints,"def self.start(argv=ARGV)
          new().start(argv)
        end"
[s]Ronin::UI::CLI::Command,start,Ret,"",(false or true),(false or true),E,Constraints,"def self.start(argv=ARGV)
          new().start(argv)
        end"
[s]Ronin::UI::CLI::Command,run,Arg,options,"?Hash<:import, { flag: { { [s]Ronin::UI::CLI::Command#option arg: options }#[] call_ret: ret }, usage: { { [s]Ronin::UI::CLI::Command#option arg: options }#[] call_ret: ret } }>","Hash<Symbol, Object>",P,Constraints,"def self.run(options={})
          new().run(options)
        end"
[s]Ronin::UI::CLI::Command,run,Ret,"",(false or true),(false or true),E,Constraints,"def self.run(options={})
          new().run(options)
        end"
Ronin::UI::CLI::Command,start,Arg,argv,?Array<String>,Array<String>,E,Constraints,"def start(argv=ARGV)
          arguments = option_parser.parse(argv)

          # set additional arguments
          self.class.each_argument do |name|
            # no more arguments left
            break if arguments.empty?

            param = get_param(name)

            if param.type <= Parameters::Types::Array
              # allow Array/Set arguments to collect all remaining args
              param.value = arguments.shift(arguments.length)
            else
              param.value = arguments.shift
            end
          end

          unless arguments.empty?
            print_error ""Too many arguments. Please consult --help""
            exit -1
          end

          begin
            run
          rescue Interrupt
            # Ctrl^C
            exit 130
          rescue Errno::EPIPE
            # STDOUT was closed
          rescue => error
            print_exception(error)
            exit -1
          end

          return true
        end"
Ronin::UI::CLI::Command,start,Ret,"",(false or true),(false or true),E,Constraints,"def start(argv=ARGV)
          arguments = option_parser.parse(argv)

          # set additional arguments
          self.class.each_argument do |name|
            # no more arguments left
            break if arguments.empty?

            param = get_param(name)

            if param.type <= Parameters::Types::Array
              # allow Array/Set arguments to collect all remaining args
              param.value = arguments.shift(arguments.length)
            else
              param.value = arguments.shift
            end
          end

          unless arguments.empty?
            print_error ""Too many arguments. Please consult --help""
            exit -1
          end

          begin
            run
          rescue Interrupt
            # Ctrl^C
            exit 130
          rescue Errno::EPIPE
            # STDOUT was closed
          rescue => error
            print_exception(error)
            exit -1
          end

          return true
        end"
Ronin::UI::CLI::Command,run,Arg,options,"?Hash<:import, { flag: { { [s]Ronin::UI::CLI::Command#option arg: options }#[] call_ret: ret }, usage: { { [s]Ronin::UI::CLI::Command#option arg: options }#[] call_ret: ret } }>","Hash<Symbol, Object>",P,Constraints,"def run(options={})
          self.params = options

          setup
          execute

          return true
        ensure
          cleanup
        end"
Ronin::UI::CLI::Command,run,Ret,"",(false or true),(false or true),E,Constraints,"def run(options={})
          self.params = options

          setup
          execute

          return true
        ensure
          cleanup
        end"
[s]Ronin::UI::CLI::Command,options,Ret,"","Hash<:import, { flag: { { [s]Ronin::UI::CLI::Command#option arg: options }#[] call_ret: ret }, usage: { { [s]Ronin::UI::CLI::Command#option arg: options }#[] call_ret: ret } }>","Hash<Symbol, Hash>",P,Constraints,"def self.options
          @options ||= {}
        end"
[s]Ronin::UI::CLI::Command,option,Arg,name,:import,Symbol,E,Constraints,"def self.option(name,options={})
          self.options[name] = {
            :flag  => options[:flag],
            :usage => options[:usage],
          }

          return parameter(name,options)
        end"
[s]Ronin::UI::CLI::Command,option,Arg,options,?([ []: (:flag) -> { { [s]Ronin::UI::CLI::Command#option arg: options }#[] call_ret: ret } ] and [ []: (:usage) -> { { [s]Ronin::UI::CLI::Command#option arg: options }#[] call_ret: ret } ]),Hash,TS,Constraints,"def self.option(name,options={})
          self.options[name] = {
            :flag  => options[:flag],
            :usage => options[:usage],
          }

          return parameter(name,options)
        end"
[s]Ronin::UI::CLI::Command,option,Ret,"",String,Parameters::ClassParam,T,Twin,"def self.option(name,options={})
          self.options[name] = {
            :flag  => options[:flag],
            :usage => options[:usage],
          }

          return parameter(name,options)
        end"
[s]Ronin::UI::CLI::Command,options?,Ret,"",(false or true),(false or true),E,Twin,"def self.options?
          each_option.any?
        end"
[s]Ronin::UI::CLI::Command,arguments,Ret,"",Array<String>,Array<Symbol>,P,Constraints,"def self.arguments
          @arguments ||= []
        end"
[s]Ronin::UI::CLI::Command,argument,Arg,name,[ to_sym: () -> { { [s]Ronin::UI::CLI::Command#argument arg: name }#to_sym call_ret: ret } ],Symbol,TS,Constraints,"def self.argument(name,options={})
          self.arguments << name.to_sym

          return parameter(name,options)
        end"
[s]Ronin::UI::CLI::Command,argument,Arg,options,"?Hash<:import, { flag: { { [s]Ronin::UI::CLI::Command#option arg: options }#[] call_ret: ret }, usage: { { [s]Ronin::UI::CLI::Command#option arg: options }#[] call_ret: ret } }>",Hash,P,Constraints,"def self.argument(name,options={})
          self.arguments << name.to_sym

          return parameter(name,options)
        end"
[s]Ronin::UI::CLI::Command,argument,Ret,"",String,Parameters::ClassParam,T,Twin,"def self.argument(name,options={})
          self.arguments << name.to_sym

          return parameter(name,options)
        end"
[s]Ronin::UI::CLI::Command,arguments?,Ret,"",(false or true),(false or true),E,Twin,"def self.arguments?
          each_argument.any?
        end"
Ronin::UI::CLI::Command,option_parser,Ret,"",OptionParser,OptionParser,E,Constraints,"def option_parser
          OptionParser.new do |opts|
            opts.banner = ""Usage: ronin #{self.class.command_name} #{self.class.usage}""

            # append the arguments to the banner
            self.class.each_argument do |name|
              opts.banner << "" #{name.to_s.upcase}""
            end

            opts.separator ''
            opts.separator 'Options:'

            self.class.each_option do |name,options|
              Parameters::Options.define(opts,get_param(name),options)
            end

            yield opts if block_given?

            if self.class.arguments?
              opts.separator ''
              opts.separator 'Arguments:'

              self.class.each_argument do |name|
                param = get_param(name)
                name  = name.to_s.upcase
                desc  = param.description

                opts.separator ""    #{name.ljust(33)}#{desc}""
              end
            end

            unless self.class.examples.empty?
              opts.separator ''
              opts.separator 'Examples:'

              self.class.examples.each do |example|
                opts.separator ""  #{example}""
              end
            end

            if self.class.summary
              opts.separator ''
              opts.separator self.class.summary
            end
          end
        end"
[s]Ronin::UI::CLI::ModelCommand,query_options,Ret,"",Array<:import>,Array<Symbol>,P,Constraints,"def self.query_options
          @query_options ||= []
        end"
[s]Ronin::UI::CLI::ModelCommand,query_option,Arg,name,:import,Symbol,E,Constraints,"def self.query_option(name,options={})
          query_options << name

          return option(name,options)
        end"
[s]Ronin::UI::CLI::ModelCommand,query_option,Arg,options,?([ []: (:flag) -> { { [s]Ronin::UI::CLI::Command#option arg: options }#[] call_ret: ret } ] and [ []: (:usage) -> { { [s]Ronin::UI::CLI::Command#option arg: options }#[] call_ret: ret } ]),Hash,TS,Constraints,"def self.query_option(name,options={})
          query_options << name

          return option(name,options)
        end"
Ronin::UI::CLI::Printing,indent,Arg,n,?Number,Number,E,Constraints,"def indent(n=2)
          @indent += n

          yield

          @indent -= n
          return nil
        end"
Ronin::UI::CLI::Printing,indent,Ret,"",String,nil,T,Twin,"def indent(n=2)
          @indent += n

          yield

          @indent -= n
          return nil
        end"
Ronin::UI::CLI::Printing,print_title,Arg,title,String,String,E,Twin,"def print_title(title)
          puts ""[ #{title} ]\n""
        end"
Ronin::UI::CLI::Printing,print_array,Arg,array,[ each: () {({ { Ronin::UI::CLI::Printing#print_array arg: array }#each block_arg: value }) -> { { Ronin::UI::CLI::Printing#print_array arg: array }#each block_ret: block_ret }} -> { { Ronin::UI::CLI::Printing#print_array arg: array }#each call_ret: ret } ],Array,TS,Constraints,"def print_array(array,options={})
          print_title(options[:title]) if options[:title]

          indent do
            array.each { |value| puts value }
          end

          puts if options[:title]
          return nil
        end"
Ronin::UI::CLI::Printing,print_array,Arg,options,?[ []: (:title) -> { { Ronin::UI::CLI::Printing#print_array arg: options }#[] call_ret: ret } ],Hash,TS,Constraints,"def print_array(array,options={})
          print_title(options[:title]) if options[:title]

          indent do
            array.each { |value| puts value }
          end

          puts if options[:title]
          return nil
        end"
Ronin::UI::CLI::Printing,print_array,Ret,"",String,nil,T,Twin,"def print_array(array,options={})
          print_title(options[:title]) if options[:title]

          indent do
            array.each { |value| puts value }
          end

          puts if options[:title]
          return nil
        end"
Ronin::UI::CLI::Printing,print_hash,Arg,hash,"([ each: () {({ { Ronin::UI::CLI::Printing#print_hash arg: hash }#each block_arg: name }, { { Ronin::UI::CLI::Printing#print_hash arg: hash }#each block_arg: value }) -> { { Ronin::UI::CLI::Printing#print_hash arg: hash }#each block_ret: block_ret }} -> { { Ronin::UI::CLI::Printing#print_hash arg: hash }#each call_ret: ret } ] and [ keys: () -> { { Ronin::UI::CLI::Printing#print_hash arg: hash }#keys call_ret: ret } ])",Hash,TS,Constraints,"def print_hash(hash,options={})
          align = hash.keys.map { |name|
            name.to_s.length
          }.max

          print_title(options[:title]) if options[:title]

          indent do
            hash.each do |name,value|
              name = ""#{name}:"".ljust(align)
              puts ""#{name}\t#{value}""
            end
          end

          puts if options[:title]
          return nil
        end"
Ronin::UI::CLI::Printing,print_hash,Arg,options,?[ []: (:title) -> { { Ronin::UI::CLI::Printing#print_hash arg: options }#[] call_ret: ret } ],Hash,TS,Constraints,"def print_hash(hash,options={})
          align = hash.keys.map { |name|
            name.to_s.length
          }.max

          print_title(options[:title]) if options[:title]

          indent do
            hash.each do |name,value|
              name = ""#{name}:"".ljust(align)
              puts ""#{name}\t#{value}""
            end
          end

          puts if options[:title]
          return nil
        end"
Ronin::UI::CLI::Printing,print_hash,Ret,"",String,nil,T,Twin,"def print_hash(hash,options={})
          align = hash.keys.map { |name|
            name.to_s.length
          }.max

          print_title(options[:title]) if options[:title]

          indent do
            hash.each do |name,value|
              name = ""#{name}:"".ljust(align)
              puts ""#{name}\t#{value}""
            end
          end

          puts if options[:title]
          return nil
        end"
Ronin::UI::CLI::ResourcesCommand,print_resource,Arg,resource,String,DataMapper::Resource,T,Twin,"def print_resource(resource)
          puts resource
        end"
Ronin::UI::CLI::ResourcesCommand,print_resources,Arg,resources,([ each: () {({ { Ronin::UI::CLI::ResourcesCommand#print_resources arg: resources }#each block_arg: resource }) -> { { Ronin::UI::CLI::ResourcesCommand#print_resources arg: resources }#each block_ret: block_ret }} -> { { Ronin::UI::CLI::ResourcesCommand#print_resources arg: resources }#each call_ret: ret } ] and [ to_csv: () -> { { Ronin::UI::CLI::ResourcesCommand#print_resources arg: resources }#to_csv call_ret: ret } ] and [ to_json: () -> { { Ronin::UI::CLI::ResourcesCommand#print_resources arg: resources }#to_json call_ret: ret } ] and [ to_xml: () -> { { Ronin::UI::CLI::ResourcesCommand#print_resources arg: resources }#to_xml call_ret: ret } ] and [ to_yaml: () -> { { Ronin::UI::CLI::ResourcesCommand#print_resources arg: resources }#to_yaml call_ret: ret } ]),DataMapper::Collection,TS,Constraints,"def print_resources(resources)
          if    csv?  then print resources.to_csv
          elsif xml?  then print resources.to_xml
          elsif yaml? then print resources.to_yaml
          elsif json? then print resources.to_json
          else
            resources.each { |resource| print_resource(resource) }
          end
        end"
Ronin::UI::CLI::ScriptCommand,initialize,Arg,options,"?Hash<:import, { flag: { { [s]Ronin::UI::CLI::Command#option arg: options }#[] call_ret: ret }, usage: { { [s]Ronin::UI::CLI::Command#option arg: options }#[] call_ret: ret } }>","Hash<Symbol, Object>",P,Constraints,"def initialize(options={})
          super(options)

          @script_options = []
        end"
Ronin::UI::CLI::ScriptCommand,initialize,Ret,"",self,self,E,,"def initialize(options={})
          super(options)

          @script_options = []
        end"
Ronin::UI::CLI::ScriptCommand,start,Arg,argv,?Array<String>,Array<String>,E,Twin,"def start(argv=ARGV)
          # collect the script options, upto the -- separator
          @script_options = argv[0,argv.index('--') || argv.length]

          super(argv)
        end"
